"id","nome","municipio","uf","responsabilidade","logradouro","termo_convenio","problema_detectado"
"13248","703250 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - COLÔNIA LEOPOLDINA/AL","Colônia Leopoldina","AL","Municipal",NA,"703250/2010","paralisada; sem endereço"
"1001781","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Colônia Leopoldina - AL","Colônia Leopoldina","AL","Municipal","zona urbana","5754/2013","atrasada"
"11127","658470 - Ações de Construção de escolas da Rede Estadual de Ensino - Brasil Profissionalizado - Construção - Colorado/PR","Colorado","PR","Estadual","avenida paraná","658470/2009","paralisada"
"1002613","Área de terras com 4.472,828m2","Colorado","PR","Municipal","rua prefeito rafael gil","5747/2013","atrasada"
"1010206","QUADRA 155 - Comodoro - MT","Comodoro","MT","Municipal","rua das itaúbas, esquinas com a rua goiás","22525/2014","paralisada"
"24968","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Conceição","PB","Municipal","rua jaime pinto ramalho","2891/2012","paralisada"
"1016889","loteamento cidade jardim","Conceição da Aparecida","MG","Municipal","rua joao alves dos santos","10699/2014","paralisada"
"19420","Loteamento Rocinha","Conceição da Feira","BA","Municipal","rua profa antonieta falcão (2ª travessa eucalipto)","1307/2011","paralisada"
"1016004","CRUZEIRO - Conceição da Feira - BA","Conceição da Feira","BA","Municipal","cruzeiro","29985/2014","atrasada"
"19191","Rua Alexandre Rodrigues de Carvalho Júnior s/nº","Conceição de Ipanema","MG","Municipal","rua alexandre rodrigues de carvalho júnior","1789/2011","paralisada"
"19796","CRECHE DO BAIRRO DA VILA NOVA","Conceição de Macabu","RJ","Municipal","rua alvaro belmont daumas","1768/2011","paralisada"
"24706","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Conceição do Araguaia","PA","Municipal","rua manaus qd. 75 lts. 18/19","2823/2012","paralisada"
