"id","nome","municipio","uf","responsabilidade","logradouro","ano_convenio","total_pago","cancelada","concluida","paralisada","nao_iniciada","execucao","atrasada","sem_end","status","situacao_segundo_tbrasil","status_segundo_simec","ano_fim_vigencia_convenio","termo_convenio","data_prevista_de_conclusao_da_obra","data_final_prevista_e_estimada","ano_data_final_prevista_e_estimada","tipo_do_projeto","projeto_obra_transparente"
"1001591","RESIDENCIAL NELSON TRAD - Campo Grande - MS","Campo Grande","MS","Municipal","rua betonica","2013","430398.27",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2019","5158/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001592","Creche - Cláudia - MT","Cláudia","MT","Municipal","hermes da fonseca","2013","233318.3",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Em Reformulação","2019","5107/2013",NA,2014-10-30,"2014","MI - Escola de Educação Infantil Tipo C",0
"1001593","Construção Proinfância Tipo B - Região Central","Nova Bandeirantes","MT","Municipal","rua manoel messias de oliveira","2013","704594.86",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","5109/2013",2018-07-28,2018-07-28,"2018","Projeto 1 Convencional",0
"1001595","CONSTRUÇÃO CRECHE NOVA - Taperoá - PB","Taperoá","PB","Municipal","rua berrimeau da silva campos,s/n","2013","1679889.88",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2015","5111/2013",2014-12-01,2014-12-01,"2014","MI - Escola de Educação Infantil Tipo B",0
"1001596","Jardim Wegmann - Alvorada do Sul - PR","Alvorada do Sul","PR","Municipal","rua romeu fodra","2013","1484553.12",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2016","5112/2013",2015-10-22,2015-10-22,"2015","MI - Escola de Educação Infantil Tipo B",0
"1001597","Creche Proinfancia - Bairro São Francisco - Pato Branco - PR","Pato Branco","PR","Municipal","rua ilda bazzo","2013","1126942.91",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5115/2013",2018-10-05,2018-10-05,"2018","MI - Escola de Educação Infantil Tipo B",0
"1001598","701596/11 - Escola Profissionalizante - Aparecida de Goiânia/GO","Aparecida de Goiânia","GO","Estadual","Não informado","2011",NA,0,0,0,0,1,1,1,"execucao","em andamento e já devia ter sido entregue","Execução","","701596/2011",2017-09-30,2017-09-30,"2017","Espaço Educativo Ensino Médio Profissionalizante",0
"1001599","QUADRA 236 - Santa Izabel do Oeste - PR","Santa Izabel do Oeste","PR","Municipal","rua laranjeiras","2013","1297773.39",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","5123/2013",2018-12-03,2018-12-03,"2018","MI - Escola de Educação Infantil Tipo B",0
"1001601","Escola Proinfância Projeto 1 Convencional","Alexandria","RN","Municipal","rua ademar taveira da silva","2013","422447.47",0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","2018","5130/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001602","CRECHE CIDADE NOVA","Pendências","RN","Municipal","rua josé martins medeiros","2013","417497.47",0,0,1,0,0,0,0,"paralisada","paralisada","Paralisada","2018","5132/2013",2019-08-21,2019-08-21,"2019","Projeto 1 Convencional",0
"1001603","Bela Vista","Carlos Barbosa","RS","Municipal","rua rocco zaro","2013","991321.85",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5134/2013",2018-09-27,2018-09-27,"2018","Projeto 1 Convencional",0
"1001604","Creche Bairro Copas Verdes","Erechim","RS","Municipal","rua fortaleza c/ emínia deconto c/ gentil joão miorando","2013","407884.61",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","5140/2013",NA,NA,NA,"Projeto Tipo C - Bloco Estrutural",0
"1001605","Creche do Bairro Atlântico","Erechim","RS","Municipal","rua reynaldo soccol","2013","772112.68",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","5140/2013",NA,NA,NA,"Projeto Tipo B - Bloco Estrutural",0
"1001606","EMEI Conventos","Lajeado","RS","Municipal","rua benno schmitt","2013","1261780.76",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5141/2013",2018-09-28,2018-09-28,"2018","Projeto 1 Convencional",1
"1001607","Escola de Educação Infantil Bairro Giusti - Sananduva - RS","Sananduva","RS","Municipal","rua remigio tondo equina com belizário machado","2013","867791.03",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","5143/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001608","Creche Municipal do Centro","Vale do Sol","RS","Municipal","rua da emancipação","2013","801796.57",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","5144/2013",2018-08-21,2018-08-21,"2018","Projeto 2 Convencional",0
"1001611","Setor Universitário","Araguaína","TO","Municipal","rua perimetral leste","2013","355561.71",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Planejamento pelo proponente","2018","5148/2013",NA,2015-05-28,"2015","Projeto 1 Convencional",0
"1001612"," Jardim dos Ipês II","Araguaína","TO","Municipal","rua 73a esquina com a rua a4","2013","355561.72",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2018","5148/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001613","Creche Proinfancia","Pedro Afonso","TO","Municipal","rua 10, com rua 05, av-01","2013","962900.42",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","5149/2013",2018-11-30,2018-11-30,"2018","Projeto 1 Convencional",0
"1001614","Creche Proinfância - Bairro Novo Horizonte","Coribe","BA","Municipal","rua boiadeira - bairro novo horizonte","2013","413570",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2017","5108/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001628","PAC 2 - CRECHE/PRÉ-ESCOLA  004","Três Corações","MG","Municipal","avenida fernão dias","2013","372584.31",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5095/2013",2018-09-30,2018-09-30,"2018","Projeto 2 Convencional",0
"1001629","PAC 2 - CRECHE/PRÉ-ESCOLA  003","Três Corações","MG","Municipal","rua da chácara","2013","961332.34",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5095/2013",2018-09-29,2018-09-29,"2018","Projeto 2 Convencional",0
"1001630","PAC 2 - CMEI 007 Juscelino Kubistcheck - PEDRO ALVARES CABRAL","Natal","RN","Municipal","avenida pedro álvares cabral","2013","380210.57",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2019","5096/2013",NA,NA,NA,"Projeto 2 Convencional",0
"1001631","PAC 2 - CMEI 005 Violeiros - CIRANDAS","Natal","RN","Municipal","avenida das cirandas","2013","380210.57",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2019","5096/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001632","PAC 2 - CMEI 003-Maria Madalena II - COMETAS","Natal","RN","Municipal","rua dos cometas","2013","380210.58",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Planejamento pelo proponente","2019","5096/2013",NA,2014-12-09,"2014","Projeto 1 Convencional",0
"1001633"," PAC 2 CMEI  004 Rua Boi Surubim","Natal","RN","Municipal","rua do boi surubim","2013","380210.58",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Contratação","2019","5096/2013",NA,2018-07-21,"2018","Projeto 2 Convencional",0
"1001634"," PAC 2 CMEI 009 Campo Novo / Poeta Alvares","Natal","RN","Municipal","rua poeta alvares de azevedo","2013","380210.58",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Planejamento pelo proponente","2019","5096/2013",NA,2014-10-10,"2014","Projeto 2 Convencional",0
"1001635","Prazeres (Vila João de Deus) - Jaboatão dos Guararapes - PE","Jaboatão dos Guararapes","PE","Municipal","avenida josé da câmara vieira","2013","344859.47",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Em Reformulação","2019","5097/2013",NA,2014-05-12,"2014","MI - Escola de Educação Infantil Tipo B",0
"1001637","Cajueiro Seco (Santos Dumont) - Jaboatão dos Guararapes - PE","Jaboatão dos Guararapes","PE","Municipal","rua santos dumont","2013","344859.47",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Planejamento pelo proponente","2019","5097/2013",NA,2014-05-10,"2014","MI - Escola de Educação Infantil Tipo B",0
"1001638","Muribeca (Rua 8) - Jaboatão dos Guararapes - PE","Jaboatão dos Guararapes","PE","Municipal","rua 8","2013","344859.47",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Contratação","2019","5097/2013",NA,2014-05-10,"2014","MI - Escola de Educação Infantil Tipo B",0
"1001639","CRECHE PAU AMARELO - Paulista - PE","Paulista","PE","Municipal","rua abílio muniz de andrade","2013","344689.63",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5099/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001640","CRECHE MIRUEIRA - Paulista - PE","Paulista","PE","Municipal","avenida joão paulo ii","2013","344689.64",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5099/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001641","CRECHE J. PAULISTA BAIXO - Paulista - PE","Paulista","PE","Municipal","avenida c","2013","344689.64",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5099/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001643","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Salgueiro","PE","Municipal","vila união - vila de conceição das crioulas","2013","348760.05",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2018","5100/2013",NA,NA,NA,"Projeto 2 Convencional",0
"1001644","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Salgueiro","PE","Municipal","rua 09","2013","509668.03",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2018","5100/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001645","PAC 2 - CRECHE/PRÉ-ESCOLA  003","Salgueiro","PE","Municipal","rua expedita de sá araújo","2013","348760.05",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2018","5100/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001647","C.M.E.I. Patrícia Valério dos Reis - Ji-Paraná - RO","Ji-Paraná","RO","Municipal","rua jerusalém","2014","921702.35",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","11124/2014",2018-10-19,2018-10-19,"2018","MI - Escola de Educação Infantil Tipo B",0
"1001648","C.M.E.I. Professora Maria Esmeralda Ayres de Oliveira","Ji-Paraná","RO","Municipal","rua rio branco","2014","680550.35",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","11124/2014",2018-10-27,2018-10-27,"2018","Projeto 1 Convencional",0
"1001649","C.M.E.I. Camila Lopes Vague","Ji-Paraná","RO","Municipal","rua bélgica","2014","699897.29",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","11124/2014",2018-12-26,2018-12-26,"2018","Projeto 1 Convencional",0
"1001651","PAC 2 - CRECHE/PRÉ-ESCOLA  005","Colombo","PR","Municipal","rua lago passauna","2013","829990.55",0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","2018","5102/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001652","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Colombo - PR","Colombo","PR","Municipal","rua prefeito pio alberti","2013","1494308.34",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","5102/2013",2016-01-11,2016-01-11,"2016","MI - Escola de Educação Infantil Tipo B",0
"1001653","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Colombo - PR","Colombo","PR","Municipal","rua campos sales","2013","1492449.04",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","5102/2013",2015-11-23,2015-11-23,"2015","MI - Escola de Educação Infantil Tipo B",0
"1001654","PAC 2 - CRECHE/PRÉ-ESCOLA  004","Colombo","PR","Municipal","travessa farenheit","2013","203839.92",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Planejamento pelo proponente","2018","5102/2013",NA,2014-08-03,"2014","Projeto 2 Convencional",0
"1001656","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Esperantina","PI","Municipal","rua joaquim teles de menezes","2013","470496.69",0,0,1,0,0,0,0,"paralisada","paralisada","Paralisada","2018","5136/2013",2019-05-11,2019-05-11,"2019","Projeto 1 Convencional",0
"1001657","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Esperantina - PI","Esperantina","PI","Municipal","rua eliezer pereira da silva","2013","811329.83",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Paralisada","2018","5136/2013",2016-11-16,2016-11-16,"2016","MI - Escola de Educação Infantil Tipo B",0
"1001658","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002","Piripiri","PI","Municipal","rua 18","2013","553501.36",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","5137/2013",2018-07-11,2018-07-11,"2018","Projeto 1 Convencional",0
"1001659","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001","Piripiri","PI","Municipal","rua projetada a","2013","1201052.56",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","5137/2013",2018-07-11,2018-07-11,"2018","Projeto 1 Convencional",0
"1001660","Jardim Imperial","Barra do Bugres","MT","Municipal","av 01, esquina com a rua e","2013","426255.09",0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","2019","5138/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001661","Antigo Campo Serra Negra","Barra do Bugres","MT","Municipal","rua campo maior","2013","426255.09",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Licitação","2019","5138/2013",2015-12-26,2015-12-26,"2015","Projeto 1 Convencional",0
"1001662","CEMEI do bairro São Bento","Cláudio","MG","Municipal","avenida carandaí","2013","1201737.61",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","5139/2013",2018-03-30,2018-03-30,"2018","Projeto 2 Convencional",0
"1001706","Creche São João Batista","Almirante Tamandaré","PR","Municipal","rua jacob camilo benato","2014",NA,1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2018","11198/2014",NA,2014-05-17,"2014","MI - Escola de Educação Infantil Tipo B",0
"1001707","Creche Tangua - Almirante Tamandaré - PR","Almirante Tamandaré","PR","Municipal","rua cezar augusto ferri","2014","1490723.08",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","11198/2014",2015-02-23,2015-02-23,"2015","MI - Escola de Educação Infantil Tipo B",0
"1001708","Creche Jardim Apucarana - Almirante Tamandaré - PR","Almirante Tamandaré","PR","Municipal","rua indaial","2014","1492557.59",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","11198/2014",2016-03-01,2016-03-01,"2016","MI - Escola de Educação Infantil Tipo B",0
"1001709","Creche Jardim Central - Almirante Tamandaré - PR","Almirante Tamandaré","PR","Municipal","rua adelino de britto","2014","1480356.67",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","11198/2014",2015-07-15,2015-07-15,"2015","MI - Escola de Educação Infantil Tipo B",0
"1001710","Creche Jd. Ipe - Almirante Tamandaré - PR","Almirante Tamandaré","PR","Municipal","rua odete pereira","2014","1482198.54",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","11198/2014",2015-08-28,2015-08-28,"2015","MI - Escola de Educação Infantil Tipo B",0
"1001711","Creche São Jorge","Almirante Tamandaré","PR","Municipal","rua japira","2014","744732.31",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","11198/2014",2018-10-31,2018-10-31,"2018","Projeto 2 Convencional",0
"1001712","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Olho dÁgua do Casado - AL","Olho d'Água do Casado","AL","Municipal","rua manoel coleta de melo","2013","349586.97",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2016","5195/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001713","CRECHE DO SAAE ","Bacabal","MA","Municipal","rua antonio lobo","2013","401951.28",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5196/2013",2019-06-20,2019-06-20,"2019","Projeto 1 Convencional",0
"1001714","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001","Imperatriz","MA","Municipal","av. principal, s/n","2013","826578.74",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","5197/2013",2018-08-07,2018-08-07,"2018","Projeto 2 Convencional",0
"1001716","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Lago Verde","MA","Municipal","rua ana bogea","2013","218840.25",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2016","5199/2013",NA,2015-02-14,"2015","Projeto 2 Convencional",0
"1001735","CRECHE DO BAIRRO PLANALTO - Arapiraca - AL","Arapiraca","AL","Municipal","avenida jany camelo lima","2013","1378039.05",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","5357/2013",2017-08-28,2017-08-28,"2017","MI - Escola de Educação Infantil Tipo B",0
"1001737","CRECHE DO BAIRRO PRIMAVERA/SÃO LUIZ II/JOÃO PAULO II - Arapiraca - AL","Arapiraca","AL","Municipal","rua zezé lima","2013","346124.66",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Em Reformulação","2019","5357/2013",NA,2014-06-15,"2014","MI - Escola de Educação Infantil Tipo B",0
"1001738","CRECHE DO BAIRRO CANAFÍSTULA - Arapiraca - AL","Arapiraca","AL","Municipal","rua josé jaime alves dos santos","2013","1104357.4",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","5357/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001739","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002","Arapiraca","AL","Municipal","rua projetada 00","2013","346124.66",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Planejamento pelo proponente","2019","5357/2013",NA,2014-11-12,"2014","Projeto 1 Convencional",0
"1001740","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Euclides da Cunha","BA","Municipal","rua l","2013","1463229.65",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6060/2013",2018-12-12,2018-12-12,"2018","Projeto 1 Convencional",0
"1001741","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Guajeru - BA","Guajeru","BA","Municipal","rua tamboril","2013","817357.82",0,0,1,0,0,0,0,"paralisada","paralisada","Paralisada","2018","6064/2013",2018-09-28,2018-09-28,"2018","MI - Escola de Educação Infantil Tipo B",0
"1001742","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Iguaí - BA","Iguaí","BA","Municipal","rua acesso a olaria","2013","816986.72",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Paralisada","2018","6069/2013",2018-08-10,2018-08-10,"2018","MI - Escola de Educação Infantil Tipo B",0
"1001743","DISTRITO DE FEDEGOSOS","Morro do Chapéu","BA","Municipal","rua josé ferreira","2013","452929.82",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6078/2013",2018-08-27,2018-08-27,"2018","Projeto 2 Convencional",0
"1001744","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Barão de Cocais","MG","Municipal","rua domingos maia","2013","782239.64",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6067/2013",2018-12-31,2018-12-31,"2018","Projeto 1 Convencional",0
"1001745","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Mucuri","BA","Municipal","rua aquarela","2013","585274.76",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6404/2013",2019-12-31,2019-12-31,"2019","Projeto 1 Convencional",0
"1001746","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Assaré","CE","Municipal","rua maria freire, próximo a rodovia ce 375","2013","560569.44",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","5723/2013",2018-08-09,2018-08-09,"2018","Projeto 1 Convencional",0
"1001749","CRECHE MENINOS DO ICÓ - Icó - CE","Icó","CE","Municipal","rua i, s/n","2013","1267344.78",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Paralisada","2018","5358/2013",2017-07-21,2017-07-21,"2017","MI - Escola de Educação Infantil Tipo B",0
"1001750","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Formosa","GO","Municipal","rua rosário tavares santos","2013","864909.53",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","5793/2013",2018-08-31,2018-08-31,"2018","Projeto 2 Convencional",0
"1001751","CRECHE DO BAIRRO VILA CAPELOZZA","Açailândia","MA","Municipal","avenida juscelino kubitscheck","2013","407152.03",0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","2019","5984/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001752","VILA NONATO-PAC 2 - CRECHE/PRÉ-ESCOLA  002","Arame","MA","Municipal","avenida paulo ramos","2013","401452.03",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","2017","6150/2013",2017-12-31,2017-12-31,"2017","Projeto 1 Convencional",0
"1001753","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002","Codó","MA","Municipal","avenida brasil, s/n","2013","1160968.86",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6004/2013",2018-12-30,2018-12-30,"2018","Projeto 1 Convencional",0
"1001754","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001","Codó","MA","Municipal","rua amazonas","2013","810815.55",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6004/2013",2018-12-30,2018-12-30,"2018","Projeto 1 Convencional",0
"1001755","PAC 2 - CRECHE/PRÉ-ESCOLA  004","Codó","MA","Municipal","rua projetada, s/n","2013","1033103.63",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6004/2013",2018-12-30,2018-12-30,"2018","Projeto 1 Convencional",0
"1001756","LOTE URBANO PAC 2 VALETA ","Jenipapo dos Vieiras","MA","Municipal","rua ariston ferreira lima","2013","407152.03",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6009/2013",2018-08-21,2018-08-21,"2018","Projeto 1 Convencional",0
"1001757","CRECHE JOSELANDIA","Joselândia","MA","Municipal","ma 81","2013","276436.81",0,0,1,0,0,0,0,"paralisada","paralisada","Em Reformulação","2018","6013/2013",2018-10-05,2018-10-05,"2018","Projeto 1 Convencional",0
"1001758","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004","Paço do Lumiar","MA","Municipal","rua 03","2013","404323.78",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Licitação","2019","5724/2013",NA,2014-11-04,"2014","Projeto 1 Convencional",0
"1001759","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Parnarama","MA","Municipal","rua 13 - agrovema","2013","405727.03",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","6019/2013",2019-01-20,2019-01-20,"2019","Projeto 1 Convencional",0
"1001760","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Paulo Ramos","MA","Municipal","rua eloi silva, s/n","2013","408340.28",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2016","5579/2013",NA,2014-10-09,"2014","Projeto 1 Convencional",0
"1001761","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Pedro do Rosário","MA","Municipal","rua gelson gonsalves","2014","404302.03",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","2016","7757/2014",NA,2015-05-02,"2015","Projeto 1 Convencional",0
"1001762","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Presidente Dutra - MA","Presidente Dutra","MA","Municipal","rua marcelino do amparo","2013",NA,0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2018","6022/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",0
"1001763","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Trizidela do Vale","MA","Municipal","avenida deputado dr carlos melo","2013","408230.57",0,0,1,0,0,0,0,"paralisada","paralisada","Paralisada","2019","6047/2013",2019-08-31,2019-08-31,"2019","Projeto 1 Convencional",0
"1001764","PAC 2 - CRECHE/PRÉ-ESCOLA  001- NOVA ESPERANÇA","Araçuaí","MG","Municipal","rua f","2013","1054947.24",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","5728/2013",2018-08-10,2018-08-10,"2018","Projeto 1 Convencional",0
"1001765","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Urbano Santos","MA","Municipal","travessa 02","2013","401452.03",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","2016","5776/2013",2017-12-31,2017-12-31,"2017","Projeto 1 Convencional",0
"1001766","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Urbano Santos","MA","Municipal","rua principal","2013","401452.03",0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","2016","5776/2013",2017-04-06,2017-04-06,"2017","Projeto 1 Convencional",0
"1001768","CRECHE DO SÃO MIGUEL","Vargem Grande","MA","Municipal","rua da estrela","2013","387011.54",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6058/2013",2019-01-03,2019-01-03,"2019","Projeto 1 Convencional",0
"1001769","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Divino","MG","Municipal","rua atratino vitor de oliveira","2013","636636.51",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6098/2013",2018-09-01,2018-09-01,"2018","Projeto 1 Convencional",0
"1001770","PAC 2 - CRECHE/PRÉ-ESCOLA  001","São João da Ponte","MG","Municipal","rua josé antunes cordeiro","2013","1182322.22",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6151/2013",2018-12-04,2018-12-04,"2018","Projeto 1 Convencional",0
"1001771","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001","São João del Rei","MG","Municipal","rua joão wilson de souza","2013","545733.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5733/2013",2018-09-14,2018-09-14,"2018","Projeto 1 Convencional",0
"1001772","CRECHE PAC 2 BAIRRO BONFIM","São João del Rei","MG","Municipal","rua onice de carvalho moura (rua aq)","2013","545733.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5733/2013",2018-09-14,2018-09-14,"2018","Projeto 1 Convencional",0
"1001773","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001","Catende","PE","Municipal","rua bela vista","2013","344926.72",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Licitação","2019","5780/2013",NA,2015-04-28,"2015","Projeto 1 Convencional",0
"1001774","PAC 2 - CRECHE/PRÉ-ESCOLA CENTRO","Inajá","PE","Municipal","rua cícero torres","2013","347176.72",0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","2018","5782/2013",NA,NA,NA,"Projeto 1 Convencional",0
"1001776","CMEI CASA AMARELA - Recife - PE","Recife","PE","Municipal","estrada do arraial","2013","228205.62",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5784/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo C",0
"1001777","CRECHE 2 DISTRITO DE LUZIÁPOLIS","Campo Alegre","AL","Municipal","rua wilson lopes","2013","685753.94",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","5350/2013",NA,NA,NA,"Projeto Tipo B - Bloco Estrutural",0
