"id","mes_ano","valor_do_pagamento","pagamento_cte_ago2018","nome","municipio","uf","responsabilidade","logradouro","ano_convenio","valor_pactuado_com_o_fnde","cancelada","concluida","paralisada","nao_iniciada","execucao","atrasada","sem_end","status","situacao_segundo_tbrasil","status_segundo_simec","ano_fim_vigencia_convenio","termo_convenio","data_prevista_de_conclusao_da_obra","data_final_prevista_e_estimada","ano_data_final_prevista_e_estimada","tipo_do_projeto","projeto_obra_transparente"
"1002357","11/2013",393727.89,490426,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  006 - Uberlândia - MG","Uberlândia","MG","Municipal","rua ismael carvalho espíndola","2013","1574911.54",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002358","11/2013",394800.01,491762,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  005 - Uberlândia - MG","Uberlândia","MG","Municipal","rua rancheira","2013","1579200.04",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002359","11/2013",391270.01,487365,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004 - Uberlândia - MG","Uberlândia","MG","Municipal","rua sp - 102","2013","1565080.04",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002360","11/2013",397982.51,495726,"PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Uberlândia - MG","Uberlândia","MG","Municipal","rua cláudio josé bisinoto","2013","1591930.04",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002361","11/2013",394706.64,491646,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  003 - Uberlândia - MG","Uberlândia","MG","Municipal","rua paineira da índia","2013","1578826.54",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002362","11/2013",395766.26,492965,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002 - Uberlândia - MG","Uberlândia","MG","Municipal","rua risde attiê","2013","1583065.04",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002363","11/2013",397895.01,495617,"PAC 2 - CRECHE/PRÉ-ESCOLA  006 - Uberlândia - MG","Uberlândia","MG","Municipal","avenida afonso pena","2013","1591580.04",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002364","11/2013",395433.76,492551,"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Uberlândia - MG","Uberlândia","MG","Municipal","rua mileto","2013","1581735.04",0,0,0,1,0,0,0,"não iniciada","não iniciada","Contratação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1002365","11/2013",394652.89,491579,"PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Uberlândia - MG","Uberlândia","MG","Municipal","rua higino guerra","2013","1578611.54",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","5753/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1003823","11/2013",374180.39,466078,"PAC 2 - CRECHE/PRÉ-ESCOLA  003","Araucária","PR","Municipal","rua carlos vicente zapxon","2013","1927667.98",0,0,0,1,0,1,0,"não iniciada","não iniciada e já devia ter sido entregue","Licitação","2019","5768/2013",NA,2015-05-21,"2015","Projeto 1 Convencional",1
"1004230","08/2018",99859.9,99860,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004230","08/2018",99859.9,99860,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004230","05/2017",69901.93,70566,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004230","10/2016",39943.96,40521,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004230","03/2016",59915.94,62789,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004230","11/2015",149789.85,162991,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004230","02/2014",199719.8,244809,"SEDE ALVORADA - Cascavel - PR","Cascavel","PR","Municipal","rua maria madalena hoff","2014","998599.01",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","17618/2014",2018-10-15,2018-10-15,"2018","Espaço Educativo - 06 Salas",1
"1004300","08/2018",51468.74,51469,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004300","08/2018",51468.74,51469,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004300","08/2018",83449.43,83449,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004300","08/2018",83449.43,83449,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004300","12/2017",57830.04,58721,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004300","08/2017",289150.2,294749,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004300","01/2014",372599.64,457907,"CMEI Conj. Habit. Moradias Avelino Piacentini","Campo Mourão","PR","Municipal","rua valdumiro ferrari","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2019-02-08,2019-02-08,"2019","Projeto 1 Convencional",1
"1004301","08/2018",28915.02,28915,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",28915.02,28915,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",7391.86,7392,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",7391.86,7392,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",134936.76,134937,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",134936.76,134937,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",40866.56,40867,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2018",40866.56,40867,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","06/2018",9638.34,9683,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","04/2018",48191.7,49096,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","10/2017",106021.74,108042,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","08/2017",68624.98,69954,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1004301","01/2014",374805.39,460617,"CMEI Jardim Flora","Campo Mourão","PR","Municipal","rua carlos hakner","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","6012/2013",2018-10-03,2018-10-03,"2018","Projeto 1 Convencional",1
"1005588","07/2018",18891.15,18893,"Creche Vila Colibri","Guarapuava","PR","Municipal","avenida miguel couto","2013","1927667.98",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6788/2013",2018-08-22,2018-08-22,"2018","Projeto 1 Convencional",1
"1005588","06/2018",86745.06,87144,"Creche Vila Colibri","Guarapuava","PR","Municipal","avenida miguel couto","2013","1927667.98",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6788/2013",2018-08-22,2018-08-22,"2018","Projeto 1 Convencional",1
"1005588","04/2018",77106.72,78554,"Creche Vila Colibri","Guarapuava","PR","Municipal","avenida miguel couto","2013","1927667.98",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6788/2013",2018-08-22,2018-08-22,"2018","Projeto 1 Convencional",1
"1005588","12/2017",86745.06,88082,"Creche Vila Colibri","Guarapuava","PR","Municipal","avenida miguel couto","2013","1927667.98",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6788/2013",2018-08-22,2018-08-22,"2018","Projeto 1 Convencional",1
"1005588","12/2017",62456.44,63419,"Creche Vila Colibri","Guarapuava","PR","Municipal","avenida miguel couto","2013","1927667.98",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6788/2013",2018-08-22,2018-08-22,"2018","Projeto 1 Convencional",1
"1005588","03/2014",371299.64,451513,"Creche Vila Colibri","Guarapuava","PR","Municipal","avenida miguel couto","2013","1927667.98",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","6788/2013",2018-08-22,2018-08-22,"2018","Projeto 1 Convencional",1
"1005696","01/2014",375680.39,461693,"OSCAR NIEMEYER","Cascavel","PR","Municipal","rua francisco guaraná de menezes","2013","1927667.97",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2018","6846/2013",NA,NA,NA,"Projeto 1 Convencional",1
"1005814","03/2014",202443.14,246178,"DIVINÉIA - Paranaguá - PR","Paranaguá","PR","Municipal","rua júlio groth elias","2013","809772.58",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2019","7002/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo C",1
"1006081","01/2014",372424.64,457691,"Unidade Proinfancia Jardim das Américas","Goioerê","PR","Municipal","rua projetada b","2013","1927667.97",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","7227/2013",NA,NA,NA,"Projeto 1 Convencional",1
"1006108","09/2018",9305.35,NA,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","09/2018",149155.87,NA,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","07/2018",178187.48,178205,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","04/2018",42513.73,43312,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","04/2018",56426.03,57485,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","02/2018",98993.04,100710,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","12/2017",59395.83,60311,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","10/2017",257381.91,262287,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","10/2017",309254.26,315148,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006108","01/2014",383769.39,471634,"Creche Municipal  HÍPICA PINHEIRO","Taubaté","SP","Municipal","rua viriato bandeira duarte","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7105/2013",2018-12-17,2018-12-17,"2018","Projeto 1 Convencional",1
"1006109","09/2018",178187.48,NA,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","07/2018",88301.79,88311,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","07/2018",109781.45,109792,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","04/2018",98399.08,100246,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","04/2018",20424.59,20808,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","04/2018",79194.43,80681,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","12/2017",59395.83,60311,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","12/2017",98993.04,100518,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","10/2017",59395.83,60528,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","08/2017",316777.73,322912,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","07/2017",309056.28,313970,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006109","01/2014",383806.28,471679,"Creche Municipal PORTAL DA MANTIQUEIRA","Taubaté","SP","Municipal","rua manoel rodrigues","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-10-17,2018-10-17,"2018","Projeto 1 Convencional",1
"1006110","09/2018",49738.63,NA,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","09/2018",69097.14,NA,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","07/2018",138590.26,138604,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","04/2018",59395.83,60511,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","04/2018",59395.83,60511,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","04/2018",98993.04,100851,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","12/2017",98993.04,100518,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","10/2017",118791.65,121056,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","08/2017",173039.84,176391,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","08/2017",257381.91,262366,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006110","01/2014",381244,468530,"Creche Municipal FAZENDINHA","Taubaté","SP","Municipal","praça sílvia maria","2013","1979860.84",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2018","7018/2013",2018-09-19,2018-09-19,"2018","Projeto 1 Convencional",1
"1006363","01/2014",372049.64,457231,"Terreno Rancho Fundo","Caçador","SC","Municipal","rua armindo dalastra bonfanti","2013","1888084.32",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2018","7029/2013",NA,NA,NA,"Projeto 1 Convencional",1
"1006367","08/2018",94404.22,94404,"CEIM NEW VILLAS","Chapecó","SC","Municipal","rua patrick groth","2013","1888084.32",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7031/2013",2018-12-31,2018-12-31,"2018","Projeto 1 Convencional",1
"1006367","08/2018",94404.22,94404,"CEIM NEW VILLAS","Chapecó","SC","Municipal","rua patrick groth","2013","1888084.32",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7031/2013",2018-12-31,2018-12-31,"2018","Projeto 1 Convencional",1
"1006367","08/2018",288121.67,288122,"CEIM NEW VILLAS","Chapecó","SC","Municipal","rua patrick groth","2013","1888084.32",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7031/2013",2018-12-31,2018-12-31,"2018","Projeto 1 Convencional",1
"1006367","08/2018",288121.67,288122,"CEIM NEW VILLAS","Chapecó","SC","Municipal","rua patrick groth","2013","1888084.32",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7031/2013",2018-12-31,2018-12-31,"2018","Projeto 1 Convencional",1
"1006367","01/2014",372799.64,458152,"CEIM NEW VILLAS","Chapecó","SC","Municipal","rua patrick groth","2013","1888084.32",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7031/2013",2018-12-31,2018-12-31,"2018","Projeto 1 Convencional",1
"1006532","03/2014",371770.9,452087,"CENTRO DE EDUCAÇÃO INFANTIL DO BAIRRO CAMPESTRE","Imbituba","SC","Municipal","rua manoel joão machado","2013","1888084.32",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2018","7392/2013",NA,NA,NA,"Projeto 1 Convencional",1
"1006536","01/2014",201702.1,247882,"Área Institucional Loteamento Igaraty - Palhoça - SC","Palhoça","SC","Municipal","rua garoupa","2013","806808.38",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2018","7422/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo C",1
"1006985","03/2014",373585,454293,"TERRA NOVA","Cascavel","PR","Municipal","avenida das torres","2013","1927667.98",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2018","7388/2013",NA,NA,NA,"Projeto 1 Convencional",1
"1009202","08/2018",291544.49,291544,"JARDIM NITEROI/JD. SÃO ROQUE","Foz do Iguaçu","PR","Municipal","rua caratinga  x  rua jacomo savaris","2013","1267584.72",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7594/2013",2018-09-26,2018-09-26,"2018","Projeto 2 Convencional",1
"1009202","08/2018",291544.49,291544,"JARDIM NITEROI/JD. SÃO ROQUE","Foz do Iguaçu","PR","Municipal","rua caratinga  x  rua jacomo savaris","2013","1267584.72",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7594/2013",2018-09-26,2018-09-26,"2018","Projeto 2 Convencional",1
"1009202","03/2014",370547.14,450598,"JARDIM NITEROI/JD. SÃO ROQUE","Foz do Iguaçu","PR","Municipal","rua caratinga  x  rua jacomo savaris","2013","1267584.72",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7594/2013",2018-09-26,2018-09-26,"2018","Projeto 2 Convencional",1
"1009203","03/2014",372799.64,453338,"Cidade Nova II / Vila Solidária","Foz do Iguaçu","PR","Municipal","rua maria fritze guder  x rua etelvina bordinhão dos santos x rua major agostinho josé rodrigues","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7594/2013",2018-12-26,2018-12-26,"2018","Projeto 1 Convencional",1
"1009204","03/2014",370547.14,450598,"Eloi Lohmann","Foz do Iguaçu","PR","Municipal","rua josé silvério de oliveira","2013","1927667.98",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7594/2013",2018-12-26,2018-12-26,"2018","Projeto 1 Convencional",1
"1009205","03/2014",370549.25,450601,"JARDIM CATARATAS - PAC 2 - CRECHE/PRÉ-ESCOLA  007","Foz do Iguaçu","PR","Municipal","rua salto belgrado","2013","1267584.72",0,0,0,1,0,0,0,"não iniciada","não iniciada","Planejamento pelo proponente","2019","7594/2013",NA,NA,NA,"Projeto 2 Convencional",1
